,filename,year_built
696,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000270572-StreetView-640-60.jpg,1958.0
697,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000061944-StreetView-640-60.jpg,1991.0
698,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000243076-StreetView-640-60.jpg,1992.0
699,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000270394-StreetView-640-60.jpg,2006.0
700,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000443165-StreetView-640-60.jpg,1955.0
701,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000021522-StreetView-640-60.jpg,2003.0
702,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000057160-StreetView-640-60.jpg,2008.0
703,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000071633-StreetView-640-60.jpg,1966.0
704,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000260502-StreetView-640-60.jpg,1928.0
705,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000037067-StreetView-640-60.jpg,2008.0
706,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000342310-StreetView-640-60.jpg,1988.0
707,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000155088-StreetView-640-60.jpg,2011.0
708,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000041433-StreetView-640-60.jpg,1978.0
709,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000228841-StreetView-640-60.jpg,2008.0
710,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000004902-StreetView-640-60.jpg,1952.0
711,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000056260-StreetView-640-60.jpg,1949.0
712,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000030001-StreetView-640-60.jpg,1986.0
713,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000010324-StreetView-640-60.jpg,1941.0
714,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000072475-StreetView-640-60.jpg,1962.0
715,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000145251-StreetView-640-60.jpg,1915.0
716,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000262744-StreetView-640-60.jpg,1941.0
717,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000008217-StreetView-640-60.jpg,1991.0
718,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000081879-StreetView-640-60.jpg,1950.0
719,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000332571-StreetView-640-60.jpg,2002.0
720,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000239197-StreetView-640-60.jpg,1933.0
721,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000058029-StreetView-640-60.jpg,1933.0
722,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000192833-StreetView-640-60.jpg,2009.0
723,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000040952-StreetView-640-60.jpg,1954.0
724,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000034681-StreetView-640-60.jpg,1950.0
725,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000041950-StreetView-640-60.jpg,1918.0
726,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000260134-StreetView-640-60.jpg,1928.0
727,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000041492-StreetView-640-60.jpg,1953.0
728,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000006255-StreetView-640-60.jpg,1914.0
729,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000138027-StreetView-640-60.jpg,2007.0
730,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000248742-StreetView-640-60.jpg,1965.0
731,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000058646-StreetView-640-60.jpg,2003.0
732,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000033539-StreetView-640-60.jpg,1921.0
733,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000034473-StreetView-640-60.jpg,2004.0
734,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000005588-StreetView-640-60.jpg,2008.0
735,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000070844-StreetView-640-60.jpg,1985.0
736,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000002767-StreetView-640-60.jpg,2005.0
737,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000260381-StreetView-640-60.jpg,2005.0
738,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000002261-StreetView-640-60.jpg,1946.0
739,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000267444-StreetView-640-60.jpg,1927.0
740,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000068218-StreetView-640-60.jpg,1992.0
741,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000265311-StreetView-640-60.jpg,1944.0
742,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000000113-StreetView-640-60.jpg,1916.0
743,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000028031-StreetView-640-60.jpg,1915.0
744,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000209608-StreetView-640-60.jpg,2001.0
745,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000259324-StreetView-640-60.jpg,2006.0
746,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000000704-StreetView-640-60.jpg,1967.0
747,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000072754-StreetView-640-60.jpg,1946.0
748,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000041655-StreetView-640-60.jpg,1962.0
749,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000044441-StreetView-640-60.jpg,2004.0
750,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000236341-StreetView-640-60.jpg,1942.0
751,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000238047-StreetView-640-60.jpg,1953.0
752,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000374336-StreetView-640-60.jpg,1920.0
753,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000137286-StreetView-640-60.jpg,1935.0
754,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000037224-StreetView-640-60.jpg,1994.0
755,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000226176-StreetView-640-60.jpg,1935.0
756,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000192539-StreetView-640-60.jpg,1915.0
757,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000047906-StreetView-640-60.jpg,1959.0
758,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000049927-StreetView-640-60.jpg,1977.0
759,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000263257-StreetView-640-60.jpg,1919.0
760,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000042736-StreetView-640-60.jpg,1996.0
761,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000034554-StreetView-640-60.jpg,1934.0
762,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000050532-StreetView-640-60.jpg,1977.0
763,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000163170-StreetView-640-60.jpg,2004.0
764,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000071987-StreetView-640-60.jpg,1996.0
765,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000166927-StreetView-640-60.jpg,1985.0
766,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000057736-StreetView-640-60.jpg,1982.0
767,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000340229-StreetView-640-60.jpg,1972.0
768,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000339576-StreetView-640-60.jpg,1964.0
769,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000044564-StreetView-640-60.jpg,1915.0
770,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000004783-StreetView-640-60.jpg,1965.0
771,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000161024-StreetView-640-60.jpg,1923.0
772,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000074869-StreetView-640-60.jpg,1998.0
773,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000271233-StreetView-640-60.jpg,1954.0
774,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000441871-StreetView-640-60.jpg,1987.0
775,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000172971-StreetView-640-60.jpg,1948.0
776,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000232819-StreetView-640-60.jpg,1994.0
777,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000237611-StreetView-640-60.jpg,1996.0
778,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000080475-StreetView-640-60.jpg,1978.0
779,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000145040-StreetView-640-60.jpg,1922.0
780,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000059501-StreetView-640-60.jpg,1980.0
781,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000128779-StreetView-640-60.jpg,1951.0
782,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000050564-StreetView-640-60.jpg,2006.0
783,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000042221-StreetView-640-60.jpg,1934.0
784,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000066497-StreetView-640-60.jpg,1963.0
785,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000063390-StreetView-640-60.jpg,1918.0
786,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000183779-StreetView-640-60.jpg,1986.0
787,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000059796-StreetView-640-60.jpg,1954.0
788,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000051353-StreetView-640-60.jpg,1937.0
789,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000054542-StreetView-640-60.jpg,1927.0
790,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000034194-StreetView-640-60.jpg,2005.0
791,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000206827-StreetView-640-60.jpg,1950.0
792,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000140891-StreetView-640-60.jpg,1958.0
793,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000146672-StreetView-640-60.jpg,1950.0
794,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000260920-StreetView-640-60.jpg,1979.0
795,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000078292-StreetView-640-60.jpg,1982.0
796,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000269931-StreetView-640-60.jpg,1941.0
797,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000079648-StreetView-640-60.jpg,1971.0
798,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000047802-StreetView-640-60.jpg,1981.0
799,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000051671-StreetView-640-60.jpg,2006.0
800,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000219588-StreetView-640-60.jpg,1994.0
801,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000005344-StreetView-640-60.jpg,1917.0
802,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000044427-StreetView-640-60.jpg,2008.0
803,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000156266-StreetView-640-60.jpg,1929.0
804,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000193801-StreetView-640-60.jpg,1983.0
805,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000161237-StreetView-640-60.jpg,2009.0
806,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000002374-StreetView-640-60.jpg,1961.0
807,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000016510-StreetView-640-60.jpg,1996.0
808,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000200693-StreetView-640-60.jpg,1966.0
809,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000187258-StreetView-640-60.jpg,1954.0
810,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000337318-StreetView-640-60.jpg,1987.0
811,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000024138-StreetView-640-60.jpg,1922.0
812,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000016110-StreetView-640-60.jpg,1996.0
813,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000435452-StreetView-640-60.jpg,1978.0
814,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000138534-StreetView-640-60.jpg,1959.0
815,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000033745-StreetView-640-60.jpg,1974.0
816,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000022586-StreetView-640-60.jpg,1979.0
817,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000391649-StreetView-640-60.jpg,1961.0
818,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000077555-StreetView-640-60.jpg,2011.0
819,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000403525-StreetView-640-60.jpg,1951.0
820,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000055360-StreetView-640-60.jpg,2010.0
821,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000440392-StreetView-640-60.jpg,2011.0
822,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000029112-StreetView-640-60.jpg,1987.0
823,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000087262-StreetView-640-60.jpg,1949.0
824,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000272344-StreetView-640-60.jpg,2006.0
825,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000267797-StreetView-640-60.jpg,2009.0
826,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000016598-StreetView-640-60.jpg,1923.0
827,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000163633-StreetView-640-60.jpg,1927.0
828,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000167521-StreetView-640-60.jpg,1936.0
829,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000032737-StreetView-640-60.jpg,1945.0
830,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000039211-StreetView-640-60.jpg,1952.0
831,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000005042-StreetView-640-60.jpg,2010.0
832,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000268524-StreetView-640-60.jpg,1946.0
833,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000338507-StreetView-640-60.jpg,2004.0
834,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000028134-StreetView-640-60.jpg,1931.0
835,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000268416-StreetView-640-60.jpg,1983.0
836,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000136353-StreetView-640-60.jpg,1943.0
837,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000183697-StreetView-640-60.jpg,1915.0
838,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000257178-StreetView-640-60.jpg,1966.0
839,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000039763-StreetView-640-60.jpg,1921.0
840,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000057849-StreetView-640-60.jpg,1916.0
841,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000013144-StreetView-640-60.jpg,2001.0
842,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000013658-StreetView-640-60.jpg,1942.0
843,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000342197-StreetView-640-60.jpg,1972.0
844,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000383144-StreetView-640-60.jpg,1984.0
845,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000009666-StreetView-640-60.jpg,1938.0
846,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000198273-StreetView-640-60.jpg,1968.0
847,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000020231-StreetView-640-60.jpg,1948.0
848,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000056386-StreetView-640-60.jpg,2004.0
849,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000015865-StreetView-640-60.jpg,1939.0
850,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000180725-StreetView-640-60.jpg,2011.0
851,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000068487-StreetView-640-60.jpg,1968.0
852,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000263141-StreetView-640-60.jpg,1930.0
853,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000190320-StreetView-640-60.jpg,1965.0
854,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000434214-StreetView-640-60.jpg,1954.0
855,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000026965-StreetView-640-60.jpg,1960.0
856,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000180517-StreetView-640-60.jpg,1914.0
857,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000140598-StreetView-640-60.jpg,1933.0
858,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000265652-StreetView-640-60.jpg,1931.0
859,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000020352-StreetView-640-60.jpg,1972.0
860,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000147203-StreetView-640-60.jpg,1955.0
861,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000197969-StreetView-640-60.jpg,1921.0
862,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000185356-StreetView-640-60.jpg,1962.0
863,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000067041-StreetView-640-60.jpg,2005.0
864,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000073756-StreetView-640-60.jpg,1961.0
865,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000176533-StreetView-640-60.jpg,1943.0
866,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000130168-StreetView-640-60.jpg,2002.0
867,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000019905-StreetView-640-60.jpg,1988.0
868,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000206931-StreetView-640-60.jpg,1968.0
869,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000028669-StreetView-640-60.jpg,1960.0
870,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000156813-StreetView-640-60.jpg,1987.0
871,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000240922-StreetView-640-60.jpg,1935.0
872,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000156216-StreetView-640-60.jpg,1948.0
873,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000027071-StreetView-640-60.jpg,1952.0
874,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000180984-StreetView-640-60.jpg,2012.0
875,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000433984-StreetView-640-60.jpg,1944.0
876,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000197043-StreetView-640-60.jpg,2007.0
877,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000195442-StreetView-640-60.jpg,2012.0
878,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000202788-StreetView-640-60.jpg,1977.0
879,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000196270-StreetView-640-60.jpg,1998.0
880,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000073591-StreetView-640-60.jpg,1995.0
881,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000172789-StreetView-640-60.jpg,1973.0
882,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000006332-StreetView-640-60.jpg,1994.0
883,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000051536-StreetView-640-60.jpg,1930.0
884,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000342570-StreetView-640-60.jpg,1967.0
885,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000083051-StreetView-640-60.jpg,1924.0
886,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000039001-StreetView-640-60.jpg,1925.0
887,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000158651-StreetView-640-60.jpg,1932.0
888,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000015495-StreetView-640-60.jpg,2005.0
889,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000434557-StreetView-640-60.jpg,2011.0
890,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000185773-StreetView-640-60.jpg,1921.0
891,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000049422-StreetView-640-60.jpg,1962.0
892,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000188949-StreetView-640-60.jpg,1924.0
893,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000202792-StreetView-640-60.jpg,1950.0
894,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000056163-StreetView-640-60.jpg,1965.0
895,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000220580-StreetView-640-60.jpg,1986.0
896,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000435728-StreetView-640-60.jpg,1946.0
897,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000157860-StreetView-640-60.jpg,1948.0
898,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000341692-StreetView-640-60.jpg,1972.0
899,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000018438-StreetView-640-60.jpg,1976.0
900,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000192242-StreetView-640-60.jpg,1982.0
901,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000160901-StreetView-640-60.jpg,1999.0
902,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000190613-StreetView-640-60.jpg,1967.0
903,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000000900-StreetView-640-60.jpg,2010.0
904,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000021058-StreetView-640-60.jpg,1993.0
905,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000052589-StreetView-640-60.jpg,2013.0
906,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000066508-StreetView-640-60.jpg,1954.0
907,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000026073-StreetView-640-60.jpg,1954.0
908,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000198053-StreetView-640-60.jpg,2011.0
909,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000135697-StreetView-640-60.jpg,1954.0
910,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000159100-StreetView-640-60.jpg,1965.0
911,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000206368-StreetView-640-60.jpg,1945.0
912,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000335785-StreetView-640-60.jpg,1960.0
913,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000179520-StreetView-640-60.jpg,1958.0
914,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000015498-StreetView-640-60.jpg,1996.0
915,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000075533-StreetView-640-60.jpg,1953.0
916,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000198600-StreetView-640-60.jpg,1996.0
917,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000268882-StreetView-640-60.jpg,1972.0
918,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000132939-StreetView-640-60.jpg,1981.0
919,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000023342-StreetView-640-60.jpg,1946.0
920,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000190083-StreetView-640-60.jpg,1997.0
921,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000219939-StreetView-640-60.jpg,1983.0
922,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000019755-StreetView-640-60.jpg,1979.0
923,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000059126-StreetView-640-60.jpg,1964.0
924,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000184016-StreetView-640-60.jpg,1968.0
925,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000060847-StreetView-640-60.jpg,1934.0
926,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000219435-StreetView-640-60.jpg,1956.0
927,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000023470-StreetView-640-60.jpg,1926.0
928,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000272041-StreetView-640-60.jpg,1916.0
929,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000025465-StreetView-640-60.jpg,1970.0
930,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000062251-StreetView-640-60.jpg,1992.0
931,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000146435-StreetView-640-60.jpg,1957.0
932,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000031418-StreetView-640-60.jpg,1937.0
933,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000064257-StreetView-640-60.jpg,2013.0
934,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000350851-StreetView-640-60.jpg,1935.0
935,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000057860-StreetView-640-60.jpg,1976.0
936,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000204207-StreetView-640-60.jpg,2003.0
937,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000005984-StreetView-640-60.jpg,1946.0
938,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000244929-StreetView-640-60.jpg,2005.0
939,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000040479-StreetView-640-60.jpg,1968.0
940,/home/saschaho/Simcenter/Foundation_Images_Orig/5003/NJBF000156041-StreetView-640-60.jpg,1914.0
